key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,Experiment,root_syllable,phonemes_firstsyllable,spatial_verb,Number_of_morphemes,lexical_freq,lex_freq_lexesp,Item_Type,list,wav,CorrResp,CorrRespNumb,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,CorRespNumb,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,duduto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",duduto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.9529,0,20,20,20,1,0,,
,,,,,,,,,,,,teruto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",teruto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8348,0,21,21,21,1,0,,
,,,,,,,,,,,,aberfar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",aberfar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.1173,0,22,22,22,1,0,,
,,,,,,,,,,,,flirsuta,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",flirsuta.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8712,0,23,23,23,1,0,,
,,,,,,,,,,,,acertar,visuospatial,NA,NA,no,NA,NA,NA,word,"1,2and3",acertar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.0643,0,24,24,24,1,1,,
,,,,,,,,,,,,piecito,morfosyllable,coincidente,3,NA,NA,NA,NA,word,"1,2and3",piecito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.1718,0,25,25,25,1,1,,
,,,,,,,,,,,,colia,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,colia.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,0,1.844,0,26,26,26,1,0,,
,,,,,,,,,,,,pedia,InflectionalVerbs,NA,NA,NA,2,High,50.1,word,2,pedia.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.4558,0,27,27,27,1,1,,
,,,,,,,,,,,,puertito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",puertito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.387,0,28,28,28,1,1,,
,,,,,,,,,,,,destrudar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",destrudar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.0518,0,29,29,29,1,0,,
,,,,,,,,,,,,piolsuta,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",piolsuta.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.7875,0,30,30,30,1,0,,
,,,,,,,,,,,,vertiais,InflectionalVerbs,NA,NA,NA,4,Low,1.24,word,2,vertiais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.1099,0,31,31,31,1,1,,
,,,,,,,,,,,,torito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",torito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.9433,0,32,32,32,1,1,,
,,,,,,,,,,,,litruto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",litruto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8029,0,33,33,33,1,0,,
,,,,,,,,,,,,caiais,InflectionalVerbs,NA,NA,NA,4,High,84.38,word,2,caiais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.637,0,34,34,34,1,1,,
,,,,,,,,,,,,reasuto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",reasuto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.1754,0,35,35,35,1,0,,
,,,,,,,,,,,,tosia,InflectionalVerbs,NA,NA,NA,2,Low,1.42,word,2,tosia.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.791,0,36,36,36,1,1,,
,,,,,,,,,,,,arrastrar,visuospatial,NA,NA,yes,NA,NA,NA,word,"1,2and3",arrastrar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.1793,0,37,37,37,1,1,,
,,,,,,,,,,,,desplazar,visuospatial,NA,NA,yes,NA,NA,NA,word,"1,2and3",desplazar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.3006,0,38,38,38,1,1,,
,,,,,,,,,,,,trinsuto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",trinsuto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.7744,0,39,39,39,1,0,,
,,,,,,,,,,,,limuto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",limuto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.6085,0,40,40,40,1,0,,
,,,,,,,,,,,,afirmar,visuospatial,NA,NA,no,NA,NA,NA,word,"1,2and3",afirmar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.6855,0,41,41,41,1,1,,
,,,,,,,,,,,,plensuto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",plensuto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.0458,0,42,42,42,1,0,,
,,,,,,,,,,,,metia,InflectionalVerbs,NA,NA,NA,2,High,23.09,word,2,metia.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.879,0,43,43,43,1,1,,
,,,,,,,,,,,,conito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",conito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,0,1.6103,0,44,44,44,1,1,,
,,,,,,,,,,,,ramita,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",ramita.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.6887,0,45,45,45,1,1,,
,,,,,,,,,,,,curdias,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,curdias.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.8079,0,46,46,46,1,0,,
,,,,,,,,,,,,desfantar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",desfantar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.6447,0,47,47,47,1,0,,
,,,,,,,,,,,,despegar,visuospatial,NA,NA,yes,NA,NA,NA,word,"1,2and3",despegar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.8848,0,48,48,48,1,1,,
,,,,,,,,,,,,desglamar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",desglamar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,0,1.006,0,49,49,49,1,0,,
,,,,,,,,,,,,alargar,visuospatial,NA,NA,yes,NA,NA,NA,word,"1,2and3",alargar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.486,0,50,50,50,1,1,,
,,,,,,,,,,,,mordias,InflectionalVerbs,NA,NA,NA,3,Low,3.55,word,2,mordias.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.0894,0,51,51,51,1,1,,
,,,,,,,,,,,,dedito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",dedito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8016,0,52,52,52,1,1,,
,,,,,,,,,,,,asuibar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",asuibar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.4039,0,53,53,53,1,0,,
,,,,,,,,,,,,amurdar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",amurdar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8179,0,54,54,54,1,0,,
,,,,,,,,,,,,vociais,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,vociais.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.3093,0,55,55,55,1,0,,
,,,,,,,,,,,,gelcito,morfosyllable,coincidente,3,NA,NA,NA,NA,word,"1,2and3",gelcito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,0,1.3579,0,56,56,56,1,1,,
,,,,,,,,,,,,yacias,InflectionalVerbs,NA,NA,NA,3,Low,1.42,word,2,yacias.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,1.1586,0,57,57,57,1,1,,
,,,,,,,,,,,,huevito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",huevito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.5939,0,58,58,58,1,1,,
,,,,,,,,,,,,corriais,InflectionalVerbs,NA,NA,NA,4,High,51.87,word,2,corriais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8358,0,59,59,59,1,1,,
,,,,,,,,,,,,afemar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",afemar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8771,0,60,60,60,1,0,,
,,,,,,,,,,,,kemuta,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",kemuta.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.606,0,61,61,61,1,0,,
,,,,,,,,,,,,moliais,InflectionalVerbs,NA,NA,NA,4,Low,0.71,word,2,moliais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8759,0,62,62,62,1,1,,
,,,,,,,,,,,,acortar,visuospatial,NA,NA,yes,NA,NA,NA,word,"1,2and3",acortar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.9535,0,63,63,63,1,1,,
,,,,,,,,,,,,apencrar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",apencrar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.7363,0,64,64,64,1,0,,
,,,,,,,,,,,,buria,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,buria.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.0752,0,65,65,65,1,0,,
,,,,,,,,,,,,seguia,InflectionalVerbs,NA,NA,NA,2,High,144.42,word,2,seguia.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.9037,0,66,66,66,1,1,,
,,,,,,,,,,,,descrefiar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",descrefiar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.0763,0,67,67,67,1,0,,
,,,,,,,,,,,,ecrias,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,ecrias.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.0307,0,68,68,68,1,0,,
,,,,,,,,,,,,leguto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",leguto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.9178,0,69,69,69,1,0,,
,,,,,,,,,,,,besito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",besito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.7011,0,70,70,70,1,1,,
,,,,,,,,,,,,veniais,InflectionalVerbs,NA,NA,NA,4,High,50.81,word,2,veniais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.9466,0,71,71,71,1,1,,
,,,,,,,,,,,,anular,visuospatial,NA,NA,no,NA,NA,NA,word,"1,2and3",anular.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8183,0,72,72,72,1,1,,
,,,,,,,,,,,,endia,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,endia.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8227,0,73,73,73,1,0,,
,,,,,,,,,,,,cedias,InflectionalVerbs,NA,NA,NA,3,Low,13.68,word,2,cedias.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.9727,0,74,74,74,1,1,,
,,,,,,,,,,,,aprongar,visuospatial,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",aprongar.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.1093,0,75,75,75,1,0,,
,,,,,,,,,,,,sepota,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",sepota.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.1527,0,76,76,76,1,0,,
,,,,,,,,,,,,gemias,InflectionalVerbs,NA,NA,NA,3,Low,1.42,word,2,gemias.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.7519,0,77,77,77,1,1,,
,,,,,,,,,,,,honia,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,honia.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.2041,0,78,78,78,1,0,,
,,,,,,,,,,,,laguito,morfosyllable,diferente,NA,NA,NA,NA,NA,word,"1,2and3",laguito.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.792,0,79,79,79,1,1,,
,,,,,,,,,,,,fegias,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,fegias.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.8415,0,80,80,80,1,0,,
,,,,,,,,,,,,fundiais,InflectionalVerbs,NA,NA,NA,4,Low,1.78,word,2,fundiais.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8899,0,81,81,81,1,1,,
,,,,,,,,,,,,aclarar,visuospatial,NA,NA,no,NA,NA,NA,word,"1,2and3",aclarar.wav,left,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,1,1,0.8513,0,82,82,82,1,1,,
,,,,,,,,,,,,uavuto,morfosyllable,NA,NA,NA,NA,NA,NA,pseudoword,"1,2and3",uavuto.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,0.9288,0,83,83,83,1,0,,
,,,,,,,,,,,,pumias,InflectionalVerbs,NA,NA,NA,NA,NA,NA,pseudoword,2,pumias.wav,right,,INC_J_ADV_07,2023-07-20_09h29.29.743,auditory_ldt_2023_esp_list2,2021.1.1,Win32,59.9880024,,,0,1,1.1428,0,84,84,84,1,0,,
